,Unnamed: 0,fare_amount,passenger_count,trip_distance_km,pickup_hour,pickup_day_of_week,is_night
111856,46964088,12.1,1,3.3952113670030317,8,4,0
164976,36068131,13.5,1,3.044211400259667,16,3,0
89207,14163132,49.57,1,3.663135119476576,16,6,0
24040,31451927,7.7,1,1.8429740441681361,7,0,0
158718,7670668,4.5,2,0.9674732111688964,18,0,0
19673,1399060,9.5,1,3.27361781216977,7,3,0
187431,31960951,4.9,1,1.3098568527895909,22,0,1
181628,44630181,6.1,1,1.3882939739114446,11,0,0
168677,16007728,6.1,1,2.1013299121246733,15,6,0
151397,32778424,10.0,1,2.221999102728336,13,2,0
49583,13800146,5.3,1,1.022474948093663,22,2,1
30885,5840288,10.5,5,4.341676515852561,12,0,0
107431,39710726,22.0,3,10.562748799314743,10,5,0
187436,41916844,4.5,1,1.1440572093401153,18,0,0
53496,31612572,5.3,1,0.9201790442694925,18,1,0
16767,39501145,8.5,1,1.2643703617432143,18,4,0
161589,6186540,57.33,1,20.35348003147239,5,4,1
66715,42673752,8.9,5,2.7592192731897915,8,4,0
147225,12212686,17.7,1,5.734218940068166,22,4,1
151382,55288104,9.7,1,2.317291042501905,12,1,0
127940,2488409,6.9,3,1.015555234414056,7,3,0
95430,46800245,12.1,1,5.120973194801801,12,0,0
158648,14100880,5.5,1,1.7193774591508268,7,0,0
112407,16519940,3.3,1,0.4407650790602605,7,5,0
165882,22939964,15.5,1,2.8248008086259353,18,4,0
54291,40462580,10.0,1,2.5648238616615076,9,3,0
29163,38238494,9.5,4,0.9881576792280933,21,5,0
96535,39765248,5.0,1,1.5879255532269365,5,6,1
85426,1170111,3.5,1,8.638769787724135,15,5,0
133683,16903084,9.5,1,2.029830859982709,15,6,0
89030,40122362,17.7,1,7.153983627721609,18,0,0
48459,7705612,8.0,1,2.8937403977095886,0,5,1
85945,5246703,11.7,1,2.899627343645988,17,1,0
172331,21368863,7.7,5,2.232843573925344,0,5,1
175517,51385170,5.7,1,1.2938047319058894,8,4,0
29713,1888115,9.7,1,3.762796280206151,9,2,0
121463,16661722,5.0,1,0.6624673476450438,1,6,1
106497,23883066,6.0,1,1.2189816449698778,8,4,0
12400,3793629,4.1,1,0.8234044410934268,4,6,1
97457,25974946,4.5,2,0.655771123462165,23,2,1
36955,23055219,5.7,1,1.7516878233294555,11,2,0
192308,51109810,12.9,2,3.662914700590494,2,5,1
8178,24491740,8.1,1,2.7559665133843887,18,6,0
181160,30442786,6.0,6,1.2563404976226293,16,6,0
179039,50592826,4.1,1,0.4620904050411313,18,0,0
154353,46183933,7.5,1,1.273879712161471,11,2,0
115028,10319296,13.0,1,4.826711813820438,22,3,1
118709,17544157,25.47,1,8.724534116739077,6,5,0
11707,7414262,5.5,2,1.8500209619385146,13,6,0
48536,35913036,19.5,6,5.391152250621417,11,2,0
126281,36955156,10.0,1,2.4811680814888613,9,1,0
143165,16582313,8.5,2,1.61242097972502,3,5,1
195106,37268207,18.1,1,5.411779530239423,5,3,1
27551,23804246,5.0,1,1.1062557589445288,9,2,0
74425,15121267,14.0,1,4.139339870308354,21,6,0
174802,17219395,5.5,1,0.9320411530144707,21,2,0
31114,23179472,6.1,1,1.637188003660941,3,5,1
76653,52154934,7.0,5,1.6247155550436876,20,5,0
136101,43080006,6.9,1,2.3242932569621284,11,3,0
62558,49402305,10.5,1,4.421137688716235,8,2,0
76648,36836117,6.5,1,0.6069551855751709,9,3,0
84110,2833950,6.9,1,2.049739971020853,21,2,0
40644,42567759,8.9,2,1.5598729147370003,11,5,0
87199,25330183,3.7,1,0.30987832487664946,13,4,0
193530,34635541,26.1,5,9.04420716814579,14,1,0
39,38703737,29.0,1,9.961496456570083,17,3,0
133465,33979443,4.0,1,0.6730026798319441,12,4,0
161800,18654188,7.3,1,1.0176013495587746,4,2,1
148913,20455049,8.5,1,2.7441955797076365,20,2,0
18663,34569235,15.0,2,3.85948849733525,23,5,1
80483,16948317,12.5,1,5.277642570247988,20,2,0
75802,54210163,24.83,1,6.860109143743243,7,3,0
74914,9923360,7.3,1,2.2934121615878933,18,0,0
29722,16262513,6.5,1,1.1167554974151372,5,2,1
168398,50011304,4.1,5,0.8390562004585944,5,2,1
60521,46938971,7.3,5,1.3644227457832743,21,5,0
187315,19246753,6.0,1,1.0371732885711222,17,1,0
20915,52867406,10.1,1,4.1042663805941775,4,3,1
29993,44324182,7.5,1,1.3775833863827371,17,1,0
153122,35352599,14.5,2,2.3667747734977445,15,0,0
120161,50781563,13.3,1,4.0440492880098375,16,0,0
199834,38426083,6.5,2,1.7580882198264705,3,2,1
190944,20353766,11.7,1,2.8431961119187616,10,1,0
135533,23365143,22.1,1,3.3692137814549348,3,2,1
91338,6593981,5.3,1,0.9094520255080323,14,4,0
31202,18071037,14.5,1,4.750054248860007,9,2,0
161081,54678003,14.5,4,2.7617829619327843,1,6,1
83574,17635325,7.7,1,2.211519937809887,15,2,0
149110,8974404,8.5,1,1.8843417872442354,22,2,1
71049,28292269,8.7,1,2.4558317310817515,17,4,0
96080,32228273,11.5,1,4.609346722906818,19,0,0
86598,52080192,7.7,2,1.6747845427900592,8,4,0
138385,6648514,9.0,1,0.6148607132434392,17,5,0
145441,48310812,4.9,1,0.6383410368762675,12,4,0
60447,50710118,17.0,1,7.548706570024914,0,1,1
113998,4238188,8.0,1,1.3798346165155522,15,4,0
92881,48860479,6.5,1,0.6740813572576977,19,0,0
34866,41961224,5.0,1,0.7974083870470752,1,0,1
146205,50708467,9.0,1,2.1779719990724393,19,2,0
21257,18638424,10.1,1,4.240774979107108,0,1,1
194783,41906304,19.3,5,9.384337651826451,22,6,1
31118,1912713,10.5,1,2.418089594586529,18,0,0
174880,1744376,11.5,1,2.286676949594443,17,1,0
106001,46914102,5.7,1,0.8886180004037117,13,4,0
19669,12342126,7.7,1,1.5241001061638488,19,6,0
64167,31601288,9.7,1,3.7009427903852123,21,0,0
175634,53206389,10.5,2,1.8271011309332235,9,1,0
147713,49862307,6.0,2,0.9973306204213885,11,5,0
48922,39655371,4.5,1,0.7904703731993361,18,0,0
62032,39894918,13.3,1,6.1391666860384255,7,1,0
73191,33392072,7.5,1,1.5562820335878578,22,6,1
187312,13687121,11.7,1,3.5385613531932347,10,3,0
33658,46182972,16.1,1,5.379013303563658,13,3,0
32663,35444262,7.7,5,2.41652621643283,17,2,0
126521,26623093,4.5,1,0.7221818185344511,2,5,1
142297,45751552,7.3,1,2.5442877874140177,6,1,0
86541,39057802,6.5,1,1.7451040939442775,1,6,1
81618,26150051,10.1,1,2.3663234626215823,18,2,0
95592,17259901,8.5,1,2.9129421258220645,2,5,1
51072,44784927,20.5,4,5.343533297341959,9,1,0
56966,40685949,4.9,2,0.6713658086639733,17,5,0
67029,43242569,10.0,2,2.2579774147319798,23,6,1
104257,15710822,19.3,1,3.118627316280759,8,0,0
191643,53273588,4.1,1,0.40114412263421845,9,2,0
44618,16929066,10.5,1,2.623104683884157,13,0,0
199039,774358,6.1,1,0.9245722697230823,14,5,0
52968,14414512,15.0,1,1.7311036331230467,15,0,0
26428,11656287,40.5,1,17.332434579107648,20,2,0
33997,49759325,9.5,1,0.6749359478136786,13,5,0
92024,51497275,18.5,2,5.589469573702308,11,1,0
46136,26242906,15.5,1,4.4339453104683875,22,5,1
176828,52756183,7.0,1,1.4773324604132025,15,1,0
11052,11099361,19.0,1,6.840246579686244,8,5,0
15503,1623821,9.7,5,2.374523952654935,12,3,0
65386,27348467,8.5,2,2.335951561395782,8,1,0
20133,42777829,11.3,1,3.349123858688959,20,4,0
26986,12464885,15.0,1,4.6007685874646205,1,1,1
57350,10310181,5.5,3,1.8554058208675668,11,4,0
155386,31118985,6.9,5,3.0801139501174553,10,5,0
25566,43795414,6.1,4,2.348835243724367,18,1,0
130805,38533357,16.1,1,8.402520069362449,22,5,1
18343,28007602,20.0,1,4.539985122395578,22,1,1
41320,17037461,8.1,1,2.293113898818986,18,0,0
190792,426184,8.5,1,1.7559094363438417,7,3,0
198344,46521724,8.1,2,3.398649567689482,21,3,0
196093,8698785,12.9,1,6.891071311755437,22,3,1
178286,39780530,7.5,6,2.7379130841878685,10,1,0
181462,33115872,8.9,1,2.5474206812793496,14,1,0
80326,29954220,7.7,5,1.7450888559506679,8,4,0
71276,51481565,5.5,1,1.3039302815948235,8,4,0
53586,48651213,10.1,3,2.2724875470848644,12,0,0
147878,41793202,5.7,1,1.3477684288275422,18,1,0
143760,32110197,7.0,2,1.4487842362724876,10,4,0
51291,49611368,16.5,6,3.130943891232742,18,4,0
115854,52006518,7.5,1,1.2399110608209754,15,4,0
115402,1658106,7.5,1,2.2199372491374443,20,5,0
166588,4260148,8.5,2,1.026706862314737,8,4,0
39694,40186959,5.3,1,1.916503480075358,22,0,1
187712,3191130,7.0,1,1.1897133899524825,20,3,0
34415,25051193,6.5,1,1.2740648128340755,12,1,0
132902,7267504,5.7,1,1.4210457195226316,21,3,0
105368,37132554,5.5,5,1.000124122286184,4,6,1
128617,27415706,18.1,1,6.790130538820615,15,1,0
70306,16121916,6.5,1,1.5201669948285748,0,2,1
591,15530518,5.0,5,1.5291734197211109,22,1,1
82473,6535738,11.5,1,1.6834429578427088,12,4,0
15220,13009126,8.1,1,3.0121347659603943,23,1,1
187668,42619349,5.3,1,1.123410820395747,9,2,0
17328,21030893,14.0,1,6.763581003364079,23,5,1
73298,14816294,7.3,2,1.1233706779275134,19,4,0
59050,3638126,13.5,1,1.7523864965269162,19,3,0
112175,40536285,8.0,1,1.2237200168534612,11,4,0
86097,48378039,5.3,1,1.484201095790934,17,5,0
190956,2101972,16.3,1,6.33105415222029,18,3,0
165443,15676926,6.1,1,1.2479443987588632,13,4,0
43952,40513949,16.5,1,4.273196691853637,17,1,0
134095,40641853,5.0,1,0.6813559253798027,8,4,0
152692,52129586,10.1,1,3.1596808282058744,22,6,1
76578,54050264,20.5,1,7.392954234010044,12,6,0
130995,25718777,9.0,1,2.07204340727617,20,0,0
166095,4969046,5.7,1,0.21798457596339654,0,6,1
32271,21352073,6.9,1,2.7221968065397273,23,5,1
1967,40576332,57.33,1,21.027513696260545,15,1,0
17379,33196270,13.3,1,4.525728552147298,13,6,0
18642,35471055,4.1,1,0.8114686184428789,8,2,0
86871,43695760,6.9,1,1.161256538353107,19,2,0
95299,45716295,10.5,2,1.9200280365575548,22,3,1
51939,30948448,7.3,1,2.073630795072913,23,0,1
86579,34805697,23.07,1,6.881306205478884,4,1,1
154599,10223844,7.7,1,2.215209972882349,21,4,0
22258,3246189,6.1,5,1.8512560451146531,21,5,0
157687,24585041,6.9,5,1.0683199755501542,10,0,0
157299,14655022,8.5,1,3.101526740765391,21,5,0
142866,4622486,6.5,1,1.114262732499744,9,4,0
15661,30804852,6.5,1,1.7677526923285518,20,2,0
152025,13728946,6.5,1,1.3576398729361918,18,6,0
131118,11892611,15.3,1,5.414337895989881,1,4,1
199065,41672281,5.3,1,1.202253260444732,12,0,0
31925,640536,12.9,1,5.019115118136842,12,3,0
52458,8572360,11.3,1,5.224192893126494,14,6,0
26970,12252641,45.0,1,21.649868589253902,18,6,0
142194,31173589,6.5,1,1.2073449300648975,12,5,0
176426,5796797,10.5,3,4.957504806063303,20,3,0
188993,21144353,11.0,1,3.5122823889913635,20,5,0
49036,33359530,6.1,4,2.133766370433759,18,4,0
83329,9729159,6.9,1,1.8223051077878651,21,3,0
181335,52787976,11.5,1,2.692724568255693,0,6,1
131530,25623751,10.1,5,3.5290105147947433,20,4,0
191941,22883631,7.5,3,2.8055622288623927,0,3,1
131876,15023222,7.7,2,3.8155264203193355,17,0,0
196232,7562703,7.5,6,1.7792194198526905,16,5,0
86685,36244553,5.3,1,1.1328553496577847,16,3,0
61703,10581600,4.1,1,0.7131076708009038,11,1,0
9660,5034474,8.5,2,2.117439920568793,12,0,0
90737,28611878,30.0,2,12.948811317674867,6,0,0
166161,3600485,10.5,1,3.207615781680544,7,0,0
59384,21868952,18.1,1,5.591989614614186,9,2,0
48672,34433971,9.7,1,3.1388480744408236,7,3,0
194558,41921688,5.3,1,0.721828194392527,12,2,0
21810,33466767,6.5,2,1.9438624964765117,7,4,0
113635,16792169,3.7,1,0.2548620115821308,13,3,0
147211,23696339,7.5,1,1.2777094221981673,18,5,0
132999,48983917,11.5,1,3.5525813399776167,9,2,0
23058,38771040,6.1,5,1.4025351321703705,2,5,1
139634,10697052,23.5,2,4.8408078574517,10,2,0
75603,39876517,11.5,1,2.7223036561329854,18,1,0
11011,4450304,7.0,6,1.5681632360588542,11,5,0
175316,10116502,14.5,1,4.478854380934538,0,5,1
42385,1397516,12.5,1,3.3365695589340643,0,6,1
109708,35330822,11.0,2,2.559912920546297,12,1,0
137037,24058461,8.5,1,2.699280318230373,17,1,0
11000,800909,6.5,1,1.5885982135004106,18,4,0
67502,48836200,6.5,2,1.4276195761404202,13,0,0
182299,22475851,5.0,2,1.1259984310396578,6,3,0
101000,3766599,14.0,1,3.5122439003090618,21,5,0
145151,26621187,3.3,2,0.6395001082484149,16,4,0
134029,33521612,4.9,1,1.1787893032392927,1,2,1
18338,21948809,6.5,4,1.2821274217383283,18,4,0
134630,21693340,5.0,3,1.132540235932756,16,4,0
165528,4220500,4.9,2,0.762474642992099,19,5,0
59147,2464059,6.9,1,1.9353774609474197,7,3,0
35428,4923575,5.7,5,1.0200877625221734,20,3,0
72701,45733930,9.0,1,1.6128977717862223,13,5,0
148381,49234064,20.9,1,8.217431548849007,8,0,0
116063,44066770,7.3,2,2.382996516776512,9,2,0
198314,27297262,9.4,1,3.7827193371466605,2,6,1
53497,4477400,6.5,1,2.263407168266924,9,6,0
158559,47410821,12.5,1,4.780162153282488,22,0,1
44660,22299845,8.0,1,1.6846050303378661,17,0,0
147050,16112711,49.8,1,24.602104019230243,6,1,0
165532,2777589,7.7,1,2.1381928541352377,16,1,0
165085,32748470,22.9,1,9.647579124012953,20,4,0
30577,16765475,14.1,1,6.404697715307445,21,1,0
129507,33184887,3.0,2,0.3109997559131253,20,1,0
33894,49521299,11.5,1,2.855285060056247,15,4,0
123298,44045744,9.0,1,2.348437977028206,8,0,0
103081,43474879,9.3,1,4.2876903535668776,21,1,0
198816,50668276,36.33,2,12.485046216956123,0,4,1
91645,36909989,15.3,5,5.13855251694383,21,3,0
182252,46908743,4.5,2,1.144492183094613,18,4,0
113316,14034223,11.5,1,2.857951302619716,15,0,0
61169,42743153,8.0,1,2.0699272362275414,10,4,0
56323,8348862,6.1,1,1.4998249565770514,15,1,0
31123,28857446,12.0,2,1.1595680027533217,17,1,0
57453,42333863,17.0,4,4.629511895701265,19,2,0
57788,51140821,5.3,4,0.9615507229194405,20,4,0
7305,40479901,16.0,1,4.408750389796296,9,2,0
60903,15236438,9.7,3,2.586227036437962,20,6,0
167166,23930451,22.5,6,9.691081530992074,15,6,0
60008,24624851,18.1,1,6.8008844631004335,14,3,0
87786,37922260,7.7,1,0.4072520028209303,8,5,0
189106,45351010,4.9,1,0.9224488500656647,19,6,0
166205,34300283,7.7,1,1.9719616651288878,18,1,0
121238,13305279,13.0,1,3.635821044160025,19,0,0
141886,50017426,4.0,1,0.8018221291838535,17,3,0
22602,38589453,11.7,6,4.945584023617762,2,2,1
168762,1443416,16.1,1,3.9541792011185186,19,3,0
155165,14440023,11.0,1,2.2866698363547964,20,1,0
181032,38512196,12.0,1,1.6071740262716547,10,3,0
149498,30337666,18.0,1,3.7327981138505653,11,2,0
51442,46555122,9.5,5,2.5039269677798597,22,3,1
15174,25020154,6.5,2,1.2561543636365096,20,5,0
31799,27505064,7.5,2,1.7180986704124848,23,5,1
134910,28848532,7.7,1,2.7255786819806613,17,0,0
13839,9019195,6.1,1,0.8716769188609692,13,2,0
65242,2780846,10.1,2,1.9119923692790726,11,3,0
193326,4839734,8.0,1,3.3706385950854854,4,5,1
72975,984066,12.0,1,3.9489470822993114,22,5,1
82677,23850795,10.1,1,4.295595401749739,4,3,1
184948,40753701,25.5,1,10.187705818936928,7,6,0
123039,22558483,25.0,1,7.532301737661556,12,2,0
159671,44281568,8.1,1,1.572873517216251,14,1,0
92647,33014659,10.0,1,2.2682961811050313,12,1,0
96753,38252408,14.1,1,3.575899354784599,15,2,0
165028,31919077,33.8,5,8.80224881987176,19,2,0
18540,52804758,6.5,3,0.8710172048901472,21,2,0
23390,45812427,4.1,1,0.7333392145868325,14,5,0
144854,25146409,9.0,2,2.338002300034256,19,5,0
124120,38996476,5.7,1,1.588850434907421,6,4,0
151653,20600270,6.5,3,1.6331035608975109,19,3,0
116357,17211363,5.9,1,1.5081494367433292,17,4,0
83888,43911074,5.3,1,1.2969879418422545,1,0,1
90213,22563981,36.27,5,9.275623529074347,13,2,0
97485,1477838,7.3,1,3.3281580628362577,18,1,0
41853,11811128,10.0,1,2.353755271964544,10,3,0
40616,22979762,7.3,1,2.408796348231819,19,0,0
80958,43010532,42.33,1,13.837594077580482,17,4,0
111399,21290348,12.1,1,4.940996038070479,9,3,0
74188,13567777,6.5,1,2.0362784157381597,19,5,0
106878,38381655,24.5,2,8.867526919044137,19,3,0
34202,19085549,5.7,1,1.1479478181580114,16,4,0
29868,19378169,6.5,5,2.1625782052988636,11,6,0
101150,38536600,13.7,2,5.429864111505058,22,2,1
153959,53577795,8.0,1,2.555297659227843,20,2,0
194798,35985269,11.0,2,2.752704114487877,21,4,0
145588,39551181,7.5,3,1.432664426811205,18,5,0
173440,1260239,12.9,2,4.535181684110782,17,5,0
65051,43430040,7.0,1,0.6879991504454417,8,3,0
88317,48309426,11.5,1,3.188434828701102,23,1,1
116570,44432411,20.5,1,4.3063831226544895,0,5,1
194945,41152156,8.5,1,2.6473621706828694,21,3,0
193205,16852662,12.5,1,4.8832849655955215,0,5,1
111220,52644014,8.1,1,2.3034759931161384,16,6,0
73576,49819868,17.3,1,5.339516230846074,20,6,0
91602,12173037,4.1,2,0.7174229929191996,23,0,1
47364,2825729,4.1,1,0.8256548606174587,15,0,0
107574,42116221,5.7,1,1.772519148256445,17,4,0
187509,9659635,4.9,4,0.9756157343456351,15,5,0
150438,52385341,6.5,1,1.521180689237614,23,5,1
21026,9152006,14.5,1,2.368614391331347,13,4,0
26445,39587347,7.7,1,2.2695741931824944,19,3,0
179067,10665541,34.1,2,9.93598658026868,10,4,0
197417,50705328,4.0,1,0.5688375021278838,6,4,0
16710,50123344,5.0,1,1.009212830300991,7,3,0
52908,70495,4.1,3,0.5482560289609594,10,0,0
138484,22596131,8.1,1,3.3058372076229974,19,5,0
74993,41247972,6.0,1,0.9924295963581845,0,3,1
132758,10526856,4.5,1,0.5800848626882752,14,3,0
18379,12315876,11.0,1,1.5581525919449308,8,1,0
146406,8384661,5.3,1,1.3066517162671896,20,1,0
98339,3133042,17.3,1,5.801359990607626,9,2,0
19067,21494185,7.7,1,2.0492588350664906,13,4,0
107491,684285,19.5,2,3.205630144173232,17,5,0
129190,28637566,8.5,1,1.094166381860976,17,4,0
120923,13235298,10.5,1,4.266130062614479,20,1,0
157206,32561743,17.7,3,6.554423513900971,9,1,0
13936,37204457,5.0,1,1.4712587699004736,21,6,0
12628,51286809,4.0,1,0.5907510341148776,16,2,0
74432,6348841,16.1,1,4.479012134358128,3,1,1
97646,41344109,16.9,2,8.922292224406313,1,5,1
29613,44659809,10.5,1,2.0592117518777204,12,5,0
112540,53049705,5.3,1,1.0887388535101947,21,3,0
90596,54715519,26.1,1,9.966584188747323,10,3,0
142557,19559357,19.0,1,3.940281407837879,15,4,0
140773,18895681,14.5,1,4.133440025831931,16,1,0
67698,21688549,8.5,2,2.270926403369682,15,0,0
1812,30004404,21.5,5,7.49735438943365,3,0,1
119167,41566070,30.9,1,16.27397624991189,23,1,1
154833,47824954,8.1,1,2.302050935064651,18,2,0
176898,39987691,11.0,1,5.003298104967304,1,5,1
38243,16689200,7.5,1,1.5223835588234473,10,4,0
140682,17672284,7.5,1,1.1448264078585209,13,0,0
89553,29813096,15.4,1,7.175152189031299,21,0,0
125434,31318224,45.5,1,16.799481918026867,16,1,0
86499,2903454,5.5,1,0.7983304388253374,13,1,0
141177,16843671,11.5,6,3.093213069569779,16,5,0
108441,36685698,4.0,1,0.5803760570929608,17,6,0
95520,7153756,7.3,1,1.993566432936843,8,3,0
71524,24747954,13.5,1,3.636042378660914,17,1,0
149218,7988295,3.7,1,1.030379153056914,10,1,0
144379,25582189,15.5,1,5.689882836133905,22,0,1
119657,52765966,3.7,2,0.6889270322071329,10,6,0
113673,4380569,4.5,3,1.0472341181891271,21,6,0
90193,43581613,9.0,1,2.4358366643819656,23,3,1
110017,29738738,12.5,2,3.186272309845904,18,4,0
195610,5673648,13.5,3,2.054491297041477,14,0,0
20278,24593190,5.3,1,1.1833940940051424,19,4,0
197042,23853899,6.5,1,2.2288816063094767,13,0,0
172002,43297447,9.7,1,1.4167501581008886,17,5,0
37642,49215099,6.1,1,1.501923409501869,20,3,0
121412,28137484,8.5,5,1.1930473451065287,14,2,0
44183,45363002,12.5,1,3.531494863665882,16,1,0
55547,19527581,32.0,2,12.793505687466556,20,0,0
55596,20734455,9.0,1,3.477256554933688,1,6,1
142052,12582884,8.1,1,2.1167910850690093,23,3,1
40307,15380418,10.9,1,4.243261717314195,14,4,0
112510,32767343,39.33,5,9.92046891072902,23,0,1
183345,30873133,17.5,2,4.817132644561264,15,5,0
84614,24814302,10.5,5,2.275305417770234,9,6,0
78736,24293763,34.1,1,17.963892310166003,1,6,1
1095,1931147,7.5,1,1.5987481538136412,16,6,0
48546,28378074,5.0,1,0.9097799939965033,23,2,1
193182,54071829,6.0,1,1.1607994933395454,8,2,0
17662,17685886,5.3,1,1.4105295224980525,7,4,0
69829,374652,6.5,1,2.220959481282061,23,5,1
186587,1825325,10.9,1,2.780548971224776,15,4,0
82614,28125540,13.0,1,3.2821617610396796,1,4,1
115880,7151066,4.1,1,0.6171947231622541,14,1,0
14694,47958707,9.0,2,2.110580102411573,12,5,0
30088,14420004,7.5,1,1.3793248112774452,23,4,1
136033,11140357,5.0,1,0.42610945657934135,10,1,0
187808,46740864,5.3,1,1.510865078518076,9,1,0
191627,10185342,6.0,1,1.6122690288494896,5,3,1
86136,16055017,7.7,1,3.1581106843275464,17,0,0
118644,54632945,7.0,1,1.2902756102729394,8,3,0
132798,10259363,6.0,1,1.6228603962425467,11,2,0
99476,6313686,9.3,4,1.66692421471836,20,1,0
102430,802758,38.9,5,10.127156583633802,12,5,0
139667,27549462,14.0,1,4.064720490252642,0,6,1
151017,41263657,7.3,3,1.9680758828185794,18,2,0
30773,12208702,8.0,5,3.2039581771387544,18,6,0
41394,27683653,4.9,3,1.3109609835021752,0,2,1
85436,29590874,24.5,1,5.5991093594962305,16,5,0
137090,51317253,4.9,1,1.358403422811946,7,4,0
52169,12623105,5.3,1,1.4135265575791054,11,2,0
111471,46357442,7.0,1,1.292416379737804,6,2,0
118673,44487644,41.8,1,12.633259432543275,16,5,0
50889,34666790,4.1,2,0.9639155695871329,13,5,0
116822,32242325,24.1,1,8.183341305724557,6,6,0
147498,17384358,10.5,1,4.360520259293406,20,1,0
29690,24638632,6.0,1,1.2127301347627104,1,6,1
102418,16440780,8.5,1,2.477290676414066,10,2,0
142847,29742352,6.0,1,1.105843652475477,21,5,0
24329,38505663,9.3,1,3.268977659142589,6,2,0
99675,21106325,10.5,2,3.715826555625824,22,1,1
32123,15948369,5.7,1,1.2197109270617312,19,0,0
145158,3044970,5.7,1,1.1822573808010641,21,4,0
23627,11814479,5.7,1,1.1363432205075539,14,3,0
68150,28858443,6.9,1,1.5943988035484618,14,0,0
123636,34786938,31.54,2,9.959305038657348,0,5,1
69684,49238942,19.0,1,5.372981466597163,0,5,1
96135,10054389,6.1,3,0.8340805088232102,15,0,0
158384,51564109,10.5,1,5.076132066447399,23,3,1
52915,26737190,6.5,1,0.951489257499097,16,1,0
